feature,gain_clf,gain_reg,gain_total
rmean_6,2174967.6968164444,30442.319580197334,2205410.0163966417
lag_1,76282.37536239624,1643485.138389349,1719767.5137517452
rmean_12,709371.5562295914,265561.2728278637,974932.8290574551
rmean_3,224992.08560466766,313613.1882071495,538605.2738118172
month,28774.107389450073,256134.84744858742,284908.9548380375
stockout_tt,270539.9534225464,2018.3193029165268,272558.2727254629
inv_to_sales_tt,127245.3867149353,44599.127645254135,171844.51436018944
lag_1_Количество_ship,40595.26811790466,127931.57516300678,168526.84328091145
Группа_товара,56706.89564990997,101833.57738029957,158540.47303020954
partner_total,48872.335359573364,80856.5880150795,129728.92337465286
brand_active,15531.912606239319,60674.58489382267,76206.49750006199
sku_age_months,20697.13979434967,53574.846819996834,74271.9866143465
volume_tier,67107.48609924316,87.22336030006409,67194.70945954323
lag_1_Количество_orc,26830.251772880554,27237.876450300217,54068.12822318077
brand_total,16193.71242237091,37764.617518782616,53958.329941153526
РРЦ,29092.312908172607,18554.01351940632,47646.326427578926
lag_max_3,5433.664079666138,37120.24506008625,42553.90913975239
demand_density,22500.562762260437,19397.782755613327,41898.345517873764
sku_share_brand,14247.5267496109,25809.781697630882,40057.30844724178
month_cos,6552.1346044540405,25057.85303223133,31609.98763668537
Канал,9789.893557548523,21125.57520890236,30915.468766450882
months_since_demand,20139.467781066895,7055.686975359917,27195.15475642681
year,5925.490881919861,17034.450422644615,22959.941304564476
Тип_соглашения,12839.530282974243,10050.27418577671,22889.804468750954
rstd_6,2898.9325942993164,19791.93233382702,22690.864928126335
inv_to_sales_orc,1779.7540016174316,19454.67751288414,21234.43151450157
month_sin,8347.882695198059,10648.039056658745,18995.921751856804
stockout_both,18299.81963443756,440.6091412305832,18740.428775668144
sales_ship_ratio,4209.392519950867,14340.98308122158,18550.375601172447
lag_1_Выручка_sales,4895.597240447998,12151.547605395317,17047.144845843315
rcv_6,2227.790298461914,12624.602840542793,14852.393139004707
lag_12,1389.567398071289,12986.383690834045,14375.951088905334
partner_volume_tier,7536.180516242981,6154.617500543594,13690.798016786575
demand_accel,1635.145305633545,11664.659483075142,13299.804788708687
lag_min_3,7926.672782897949,5367.254759430885,13293.927542328835
yoy_diff,732.9940004348755,12166.007861614227,12899.001862049103
demand_cv,1382.7534971237183,9744.600891590118,11127.354388713837
is_newyear,1185.2150049209595,9663.70656633377,10848.92157125473
lag_2,1648.9522018432617,8928.56303691864,10577.515238761902
stockout_orc,8809.784237861633,1063.7879494428635,9873.572187304497
rstd_3,1255.5993070602417,8589.78483569622,9845.384142756462
Бренд,312.040301322937,9382.396923184395,9694.437224507332
demand_velocity,943.2112865447998,8603.579372286797,9546.790658831596
lag_6,619.9615020751953,8668.394375681877,9288.355877757072
yoy_ratio,1359.3657865524292,7816.12973344326,9175.49551999569
Сегмент_ABC,747.6814994812012,7233.009685993195,7980.691185474396
price_change_flag,3694.4829053878784,3540.251987695694,7234.734893083572
lag_3,469.3053979873657,6534.608680009842,7003.914077997208
is_wartime,2002.2126989364624,3792.19602894783,5794.408727884293
promo_discount_pct,458.8319969177246,4467.159796237946,4925.99179315567
lag_range_3,570.1027994155884,2404.5617693662643,2974.6645687818527
quarter,916.3733005523682,2011.1134337186813,2927.4867342710495
stockout_orc_prev,2386.8807916641235,539.679560303688,2926.5603519678116
is_new_sku,700.5993995666504,1488.5045971870422,2189.1039967536926
is_summer,486.44379806518555,1379.3108987808228,1865.7546968460083
is_march,466.8580017089844,282.57859325408936,749.4365949630737
trend_down_3m,39.469200134277344,574.6591191291809,614.1283192634583
trend_up_3m,18.158000946044922,555.3204814195633,573.4784823656082
is_promo,45.102399826049805,358.94623017311096,404.04862999916077
is_sept,44.15329933166504,195.12660098075867,239.2799003124237
is_q4,14.85669994354248,47.034080028533936,61.890779972076416
