feature,gain_clf,gain_reg,gain_total
rmean_6,1196223.0582790375,10951.456708908081,1207174.5149879456
rmean_3,630688.0534119606,435253.0492415428,1065941.1026535034
lag_1,44959.56231880188,504484.33454942703,549443.8968682289
rmean_12,299289.02402210236,117882.4461722374,417171.47019433975
stockout_tt,186704.77831935883,1100.5104610919952,187805.28878045082
month,24659.656826496124,92867.8411822319,117527.49800872803
Группа_товара,64998.74391794205,42797.847665309906,107796.59158325195
lag_1_Количество_ship,38311.65750694275,63537.22659420967,101848.88410115242
inv_to_sales_tt,77708.30067253113,16879.09134745598,94587.3920199871
partner_total,59815.889964580536,32337.24702835083,92153.13699293137
demand_density,48412.747776031494,8323.42126750946,56736.169043540955
sku_age_months,26999.133482456207,23428.83408689499,50427.967569351196
brand_active,18426.601571559906,26572.87159204483,44999.473163604736
РРЦ,33780.00068283081,8333.925509929657,42113.92619276047
lag_1_Количество_orc,27080.676790714264,8749.416686534882,35830.093477249146
brand_total,23813.74368619919,11471.932002305984,35285.67568850517
month_cos,7064.713407039642,18517.186799287796,25581.90020632744
sku_share_brand,11602.152609825134,10193.604866981506,21795.75747680664
year,11857.840332984924,9091.676382780075,20949.516715765
Тип_соглашения,14667.504783153534,6030.802735328674,20698.30751848221
months_since_demand,15649.193166255951,3925.054170370102,19574.247336626053
Канал,10159.544215202332,7236.86119055748,17396.40540575981
stockout_both,16367.31407546997,265.6845700740814,16632.998645544052
month_sin,9050.3787317276,5564.179617404938,14614.558349132538
rcv_6,6586.004035949707,6840.969473361969,13426.973509311676
rstd_6,4369.569766998291,8372.34656739235,12741.91633439064
inv_to_sales_orc,4259.995624065399,6233.78541469574,10493.781038761139
lag_1_Выручка_sales,5979.243297100067,4030.343185901642,10009.586483001709
lag_12,3314.693099975586,6154.4946439266205,9469.187743902206
rstd_3,3292.9088835716248,4869.855581045151,8162.7644646167755
stockout_orc,6191.021849632263,414.02926111221313,6605.051110744476
lag_2,2786.7826738357544,2950.7212290763855,5737.50390291214
is_new_sku,929.7865228652954,4369.123962163925,5298.910485029221
price_change_flag,4124.501935958862,1163.3537425994873,5287.85567855835
promo_discount_pct,1775.8644618988037,3304.977444410324,5080.841906309128
Сегмент_ABC,2156.3653297424316,2559.006914138794,4715.372243881226
lag_3,1677.1218466758728,2926.647988796234,4603.769835472107
lag_6,1877.8880906105042,2495.4874935150146,4373.375584125519
Бренд,1393.7576055526733,2820.413112640381,4214.170718193054
quarter,1755.9767789840698,2140.0672693252563,3896.044048309326
is_wartime,2024.0338387489319,1535.7425491809845,3559.7763879299164
stockout_orc_prev,2985.398280143738,327.376779794693,3312.775059938431
is_newyear,942.2711887359619,1634.4959411621094,2576.7671298980713
is_summer,871.5212030410767,421.8387494087219,1293.3599524497986
is_promo,318.0165777206421,661.36376953125,979.3803472518921
is_march,284.16185092926025,221.93282103538513,506.0946719646454
is_sept,216.9296417236328,169.47674989700317,386.406391620636
is_q4,112.1963996887207,138.1442232131958,250.3406229019165
