feature,gain_clf,gain_reg,gain_total
rmean_3,111821.07829117775,22104.675579428673,133925.75387060642
stock_tt_lag_1,67315.42230582237,7482.220119595528,74797.6424254179
sales_qty_rmean_3_lag1,41793.72356343269,2456.686510682106,44250.4100741148
wm_avg_qty_per_day_lag1_3mavg,31250.554391384125,5081.908548235893,36332.46293962002
Группа_товара,16803.859450817108,12084.70889699459,28888.5683478117
inv_to_sales_tt,20123.10784482956,4594.439181566238,24717.547026395798
rmean_12,13870.332403421402,8759.592615365982,22629.925018787384
stock_tt_lag_2,18011.333761930466,3633.787576675415,21645.12133860588
was_censored,19125.345919132233,0.0,19125.345919132233
wm_first_week_share_lag1,14828.138808250427,1510.4618513584137,16338.600659608841
stockout_tt,12776.767834186554,205.0328094959259,12981.80064368248
partner_total,7241.72446346283,5220.679261922836,12462.403725385666
demand_density,7454.200038433075,4069.446233153343,11523.646271586418
sales_qty_rmean_12_lag1,5690.111106395721,4540.002216935158,10230.11332333088
inv_to_sales_orc,6444.452031135559,3755.955953001976,10200.407984137535
wm_n_shipments_lag1_3mavg,7942.944635391235,1709.370962023735,9652.31559741497
stock_tt_lag_3,5551.7892072200775,3108.095471262932,8659.88467848301
wm_first_week_share_lag1_3mavg,5363.320786952972,3103.8038675785065,8467.124654531479
cohort_demand_lag1,3501.674385547638,4947.794073939323,8449.468459486961
wm_avg_qty_per_day_lag1,4971.396391391754,3171.950592517853,8143.346983909607
sales_lead_signal_lag1,3650.901974916458,4405.68024122715,8056.582216143608
tt_to_orc_ratio_lag1,4158.691108942032,3829.5828218460083,7988.27393078804
stock_orc_depletion_lag1,3800.6300654411316,3830.97500872612,7631.605074167252
wm_bc_weekly_cv_lag1,3961.2294075489044,3546.653138756752,7507.882546305656
sales_share_of_brand_lag1,3956.1856031417847,3479.9700055122375,7436.155608654022
wm_bc_last_week_share_lag1,3533.576977968216,3587.1418766975403,7120.718854665756
stock_orc_lag_3,3137.6807956695557,3608.593972682953,6746.2747683525085
rmean_6,3065.0702695846558,3657.346687436104,6722.41695702076
sell_through_ratio_lag2,2499.2905101776123,4094.5661976337433,6593.856707811356
sell_through_ratio_lag1,4328.798566818237,2213.324107170105,6542.122673988342
recv_qty_rmean_6_lag1,2827.3934547901154,3475.5967301130295,6302.990184903145
rcv_6,2643.5190601348877,3641.5230288505554,6285.042088985443
lag_1_Количество_ship,2598.946853160858,3678.7561110258102,6277.702964186668
wm_bc_first_week_share_lag1,2701.185507774353,3574.4540917873383,6275.639599561691
sku_price_elasticity,2706.381178379059,3568.7556890249252,6275.136867403984
lag_1_Количество_orc,2800.552309513092,3196.4575488567352,5997.009858369827
rstd_6,2383.356154203415,3557.9492067098618,5941.305360913277
sales_qty_rmean_6_lag1,4826.390328884125,1038.7589132785797,5865.1492421627045
price_vs_rrc,2439.3038234710693,3366.149377465248,5805.453200936317
lag_1,2691.064839363098,3024.4655661582947,5715.530405521393
wm_n_shipments_lag1,4917.507798671722,787.4856106042862,5704.993409276009
sku_share_brand,3132.9088971614838,2520.6770890951157,5653.585986256599
sku_promo_sensitivity,2443.8385224342346,3145.934627056122,5589.773149490356
wm_max_day_share_lag1_3mavg,2168.965462207794,3408.011891722679,5576.977353930473
stock_orc_lag_2,2337.5871200561523,3202.447640657425,5540.034760713577
sales_yoy_ratio_lag1,1513.797178030014,3899.7188054323196,5413.515983462334
wm_weekly_cv_lag1_3mavg,2030.419783115387,3071.64451277256,5102.064295887947
demand_cv,2368.116122484207,2680.958036541939,5049.074159026146
rstd_3,1705.5170359611511,3244.247299313545,4949.764335274696
sales_qty_growth_lag1,1412.991681098938,3480.7918580770493,4893.783539175987
