feature,gain_clf,gain_reg,gain_total
stock_tt_lag_1,48380.035737514496,3704.255689203739,52084.291426718235
rmean_3,37465.91918182373,9586.8778373003,47052.79701912403
sales_qty_rmean_3_lag1,35671.983502388,3873.2905048131943,39545.274007201195
wm_first_week_share_lag1,19448.869526863098,437.81093841791153,19886.68046528101
Группа_товара,8548.500214338303,4493.444962859154,13041.945177197456
rmean_12,8750.400057077408,3821.381986260414,12571.782043337822
was_censored,11496.681884527206,0.0,11496.681884527206
wm_avg_qty_per_day_lag1_3mavg,9509.663209915161,1882.274990260601,11391.938200175762
inv_to_sales_tt,9621.412308216095,1584.4294112324715,11205.841719448566
stockout_tt,8883.629507541656,73.23513042926788,8956.864637970924
stock_tt_lag_2,7059.882378578186,1215.4603770971298,8275.342755675316
sales_qty_rmean_12_lag1,4915.102938890457,2743.7998448610306,7658.902783751488
partner_total,4493.208810567856,1975.7768332362175,6468.985643804073
demand_density,4876.5198130607605,1394.3220593333244,6270.841872394085
inv_to_sales_orc,4333.418654680252,1144.0705136060715,5477.489168286324
wm_avg_qty_per_day_lag1,4207.186691045761,1126.8495544791222,5334.036245524883
lag_1,2144.8768565654755,2727.109863638878,4871.986720204353
lag_min_3,2991.238245487213,838.7447666525841,3829.983012139797
wm_weekly_cv_lag1_3mavg,2661.0513622760773,950.3304286599159,3611.381790935993
tt_to_orc_ratio_lag1,2261.591921567917,1247.3239822387695,3508.9159038066864
wm_first_week_share_lag1_3mavg,2479.9797139167786,1015.6855208873749,3495.6652348041534
price_vs_rrc,1917.3023483753204,1371.7860431075096,3289.08839148283
wm_mid_week_share_lag1,2715.4308688640594,563.3326650261879,3278.7635338902473
sales_lead_signal_lag1,1978.0375001430511,1217.9142209291458,3195.951721072197
sales_share_of_brand_lag1,2070.519335269928,1089.0284383296967,3159.5477735996246
stock_orc_depletion_lag1,1824.7356805801392,1258.7151789069176,3083.4508594870567
lag_1_Количество_ship,1318.4299762248993,1754.4811924695969,3072.911168694496
wm_bc_last_week_share_lag1,1986.8340165615082,1068.5112729668617,3055.34528952837
cohort_demand_lag1,1753.8617396354675,1301.2364608049393,3055.098200440407
stock_tt_lag_3,1982.496178150177,1051.6100232601166,3034.1062014102936
stock_orc_lag_3,1810.4086191654205,1151.5556129813194,2961.96423214674
recv_qty_rmean_6_lag1,1765.725935459137,1059.7036789655685,2825.4296144247055
wm_bc_first_week_share_lag1,1670.5983488559723,1141.6657151579857,2812.264064013958
wm_max_day_share_lag1_3mavg,1681.9604151248932,1023.6946679353714,2705.6550830602646
wm_bc_weekly_cv_lag1,1677.4588615894318,990.8669897317886,2668.3258513212204
sell_through_ratio_lag1,1733.9382917881012,791.1455351114273,2525.0838268995285
rstd_6,1280.7071170806885,1228.3817002773285,2509.088817358017
rcv_6,1407.0000488758087,1083.8923211097717,2490.8923699855804
Тип_соглашения,2298.429151058197,143.26099026203156,2441.6901413202286
sku_price_elasticity,1311.7474792003632,1080.7844480276108,2392.531927227974
sell_through_ratio_lag2,1171.1087772846222,1161.5364112854004,2332.6451885700226
stock_orc_lag_2,1344.1743907928467,966.1357285380363,2310.310119330883
sku_promo_sensitivity,1307.927252292633,1001.8545618653297,2309.781814157963
sku_share_brand,1562.4848313331604,729.7628297805786,2292.247661113739
wm_max_day_share_lag1,1718.9808368682861,545.6511194705963,2264.6319563388824
lag_1_Количество_orc,1354.1561818122864,868.4985537528992,2222.6547355651855
