feature,gain_clf,gain_reg,gain_total
rmean_3,138914.064661026,21825.275151848793,160739.3398128748
stock_tt_lag_1,79839.33220052719,6688.931312680244,86528.26351320744
wm_avg_qty_per_day_lag1_3mavg,30658.765238046646,4804.142173886299,35462.907411932945
Группа_товара,19998.186411857605,10544.082088470459,30542.268500328064
rmean_12,16936.44690680504,9602.68247115612,26539.12937796116
inv_to_sales_tt,20737.977451324463,4487.394973874092,25225.372425198555
sales_qty_rmean_3_lag1,21269.62882208824,2097.9718663692474,23367.60068845749
was_censored,18834.10721206665,0.0,18834.10721206665
stock_tt_lag_2,12153.262751102448,3445.564483165741,15598.827234268188
wm_first_week_share_lag1,12979.317612171173,1404.5289702415466,14383.84658241272
partner_total,8656.084604024887,4880.184739947319,13536.269343972206
demand_density,9458.802437782288,3860.380028605461,13319.182466387749
stockout_tt,11718.36877322197,268.7066892385483,11987.075462460518
wm_avg_qty_per_day_lag1,8668.201287031174,3156.083179950714,11824.284466981888
inv_to_sales_orc,7840.612587690353,3166.9883313179016,11007.600919008255
sales_qty_rmean_12_lag1,7922.9174728393555,2533.271916985512,10456.189389824867
wm_first_week_share_lag1_3mavg,7183.413730382919,3053.5474195480347,10236.961149930954
stock_orc_depletion_lag1,5160.459894180298,3563.601360678673,8724.06125485897
tt_to_orc_ratio_lag1,4872.733423709869,3492.9434792995453,8365.676903009415
wm_bc_weekly_cv_lag1,5098.3806121349335,3140.3294125795364,8238.71002471447
cohort_demand_lag1,4247.849123239517,3789.954133629799,8037.803256869316
sales_share_of_brand_lag1,4803.325484037399,3188.640368461609,7991.965852499008
sales_lead_signal_lag1,3861.4882690906525,4072.7438299655914,7934.232099056244
stock_orc_lag_3,4423.1215398311615,3395.5471782684326,7818.668718099594
stock_tt_lag_3,4694.020687580109,2739.2401733398438,7433.260860919952
wm_bc_last_week_share_lag1,4116.626913785934,3153.3257761001587,7269.952689886093
wm_bc_first_week_share_lag1,3850.8826751708984,3092.208289504051,6943.09096467495
rstd_6,3540.8111288547516,3373.141987800598,6913.95311665535
lag_1_Количество_ship,2878.4410996437073,3905.119542837143,6783.56064248085
rcv_6,3440.509587287903,3296.983517765999,6737.493105053902
recv_qty_rmean_6_lag1,3782.1017928123474,2936.6325105428696,6718.734303355217
sku_price_elasticity,3378.1801538467407,3323.1838018894196,6701.36395573616
price_vs_rrc,3091.7587208747864,3298.0099589824677,6389.768679857254
lag_1_Количество_orc,3283.673372745514,2901.129797935486,6184.803170681
sell_through_ratio_lag2,2644.8682391643524,3498.9825100898743,6143.850749254227
sell_through_ratio_lag1,3941.377663373947,2085.9119906425476,6027.289654016495
wm_weekly_cv_lag1_3mavg,3215.0370421409607,2768.257361292839,5983.2944034338
sku_promo_sensitivity,3143.594908952713,2833.3654931783676,5976.960402131081
stock_orc_lag_2,3050.521327018738,2872.862940311432,5923.38426733017
rmean_6,2705.572373151779,3112.2163832187653,5817.788756370544
lag_1,2488.4768776893616,3317.7128895521164,5806.189767241478
sales_yoy_ratio_lag1,1912.9428071975708,3464.3546608686447,5377.2974680662155
sku_age_months,2966.9284946918488,2335.0632116794586,5301.991706371307
wm_mid_week_share_lag1_3mavg,1938.301268339157,3327.7050125598907,5266.006280899048
sku_share_brand,2684.4922964572906,2499.646558880806,5184.138855338097
demand_cv,2578.4727556705475,2589.135271191597,5167.6080268621445
rstd_3,2237.6079154014587,2794.0498106479645,5031.657726049423
sales_qty_growth_lag1,1719.5086877346039,3244.061560153961,4963.570247888565
wm_max_day_share_lag1_3mavg,2015.1357328891754,2910.990369439125,4926.1261023283005
demand_accel,2211.856949567795,2689.0118310451508,4900.868780612946
wm_n_shipments_lag1,4239.79016828537,622.9130575656891,4862.703225851059
lag_1_Выручка_sales,1971.1700131893158,2858.6104506254196,4829.780463814735
recv_qty_rmean_3_lag1,2445.60435461998,2269.4454621076584,4715.049816727638
wm_n_shipments_lag1_3mavg,3363.3092079162598,1350.258742570877,4713.567950487137
month,2539.921511888504,2139.6988087892532,4679.620320677757
months_until_next_promo,2205.726413011551,2261.9296317100525,4467.656044721603
wm_last_week_share_lag1_3mavg,1483.5127885341644,2914.9944628477097,4398.507251381874
РРЦ,2959.7182428836823,1250.9212902784348,4210.639533162117
recv_to_ship_ratio_lag1,1853.8502130508423,2293.458596944809,4147.308809995651
price_lag3,2255.692725419998,1863.3180191516876,4119.010744571686
cohort_stockout_share_lag1,1922.6569719314575,2192.922359228134,4115.579331159592
Тип_соглашения,3815.831079721451,265.19860887527466,4081.0296885967255
cohort_size,1944.803559064865,1869.7668538093567,3814.570412874222
brand_total,2147.032975435257,1664.6279822587967,3811.6609576940536
yoy_ratio,1307.7717418670654,2358.100948691368,3665.8726905584335
wm_weekly_cv_lag1,1942.3627626895905,1677.8919900655746,3620.254752755165
lag_min_3,1367.2812044620514,2135.5702768564224,3502.851481318474
recv_qty_growth_lag1,1768.0081083774567,1527.419518828392,3295.4276272058487
lag_12,1406.1723878383636,1887.9969581365585,3294.169345974922
stock_tt_velocity_lag1,1592.3379983901978,1679.8865922689438,3272.2245906591415
demand_velocity,1216.98428606987,2008.037140250206,3225.021426320076
brand_active,1603.3333785533905,1606.6312144994736,3209.964593052864
sales_ship_ratio,1222.2132523059845,1699.7404609918594,2921.953713297844
lag_6,1133.7052400112152,1780.7970710992813,2914.5023111104965
wm_mid_week_share_lag1,1213.3009295463562,1659.8898082971573,2873.1907378435135
uah_eur_mom_pct,1444.8671004772186,1402.6560608148575,2847.523161292076
wm_peak_week_lag1_3mavg,1385.232015132904,1408.2678985595703,2793.4999136924744
months_since_invasion,1890.9950470924377,832.3550003767014,2723.350047469139
months_since_demand,2382.5801174640656,266.3499004840851,2648.9300179481506
sales_qty_lag_13,883.2864890098572,1705.0483121871948,2588.334801197052
yoy_diff,818.6257452964783,1747.100120306015,2565.7258656024933
wm_n_shipping_days_lag1_3mavg,2360.8113527297974,175.0530300140381,2535.8643827438354
wm_max_day_share_lag1,735.64612865448,1745.953980088234,2481.600108742714
price_vs_brand_median,1117.459513425827,1359.8282307386398,2477.287744164467
lag_3,901.9896509647369,1498.7032191753387,2400.6928701400757
lag_2,871.961190700531,1492.3738219738007,2364.3350126743317
wm_peak_week_lag1,1812.0102348327637,515.2616089582443,2327.271843791008
stockout_orc,2201.263801574707,94.42497992515564,2295.6887814998627
price_lag1,1088.712251663208,1199.643168091774,2288.355419754982
wm_weekend_share_lag1_3mavg,1845.522708415985,303.39223062992096,2148.914939045906
price_vs_channel_median,960.6386692523956,1143.1430810689926,2103.7817503213882
days_of_supply_orc_lag1,714.2444415092468,1384.0843476057053,2098.328789114952
