feature,gain_clf,gain_reg,gain_total
rmean_3,182212.19923830032,20013.843772411346,202226.04301071167
rmean_12,28311.490822076797,6686.535927951336,34998.02675002813
stockout_tt,31125.008072137833,131.94398254156113,31256.952054679394
lag_max_3,21235.14451122284,2700.6053908467293,23935.74990206957
lag_1,15702.096148967743,8060.577185332775,23762.673334300518
was_censored,20374.40966653824,0.0,20374.40966653824
Группа_товара,9735.957830667496,6448.408674359322,16184.366505026817
inv_to_sales_tt,11099.66843366623,3039.7869566082954,14139.455390274525
partner_total,9099.935168981552,4244.30164951086,13344.236818492413
lag_min_3,10820.233193397522,936.741713821888,11756.97490721941
rmean_6,8580.624788284302,3135.8826414346695,11716.507429718971
lag_1_Количество_ship,6543.340870141983,4665.338121533394,11208.678991675377
demand_density,7350.3657903671265,2559.1919950842857,9909.557785451412
lag_1_Количество_orc,4410.911556959152,2492.1096898317337,6903.021246790886
inv_to_sales_orc,4212.039859056473,1971.6335808634758,6183.673439919949
rstd_6,3711.810234308243,1957.775578200817,5669.58581250906
stockout_both,5622.253526687622,13.09151977300644,5635.3450464606285
month,3023.4275467395782,2244.1242412924767,5267.551788032055
sku_age_months,2952.234624862671,2202.550078511238,5154.784703373909
sku_share_brand,3174.790733575821,1671.3700900673866,4846.160823643208
РРЦ,3739.1455323696136,785.2348971366882,4524.380429506302
cohort_demand_lag1,2195.1244094371796,2267.789754152298,4462.9141635894775
price_vs_rrc,2043.1454372406006,2114.08468323946,4157.230120480061
months_since_invasion,3114.2518355846405,1036.5224872231483,4150.774322807789
intensity_mom_delta,3406.0861101150513,684.7433143854141,4090.8294245004654
rcv_6,1915.3894736766815,1707.1005937457085,3622.49006742239
Тип_соглашения,2157.0064306259155,646.8493306040764,2803.855761229992
sku_promo_sensitivity,1075.0750906467438,1534.59399664402,2609.669087290764
sku_price_elasticity,976.1767699718475,1597.123806476593,2573.3005764484406
months_until_next_promo,831.8301601409912,1703.4634178876877,2535.293578028679
brand_total,1226.6791217327118,1304.3548167347908,2531.0339384675026
brand_active,1440.5454666614532,1081.697580397129,2522.2430470585823
sales_ship_ratio,1221.2434935569763,1289.8638599514961,2511.1073535084724
stockout_orc,2188.182032108307,31.264540255069733,2219.4465723633766
demand_accel,701.7878077030182,1504.101008951664,2205.888816654682
lag_12,926.0334796905518,1273.5421303510666,2199.5756100416183
lag_1_Выручка_sales,600.7487831115723,1452.5795574188232,2053.3283405303955
cohort_size,1026.074806213379,1001.9519888162613,2028.0267950296402
rstd_3,529.0628304481506,1466.3582741618156,1995.4211046099663
demand_cv,674.1555304527283,1301.2160174250603,1975.3715478777885
cohort_stockout_share_lag1,819.8493304252625,1127.7582117915154,1947.6075422167778
price_lag3,642.2359790802002,1118.3187729120255,1760.5547519922256
days_to_easter,918.1451785564423,785.7682554125786,1703.9134339690208
volume_tier,1606.5099120140076,14.964929819107056,1621.4748418331146
uah_eur_mom_pct,784.3218080997467,834.1090153455734,1618.4308234453201
yoy_ratio,356.0169804096222,1232.4398235082626,1588.4568039178848
lag_6,494.9164113998413,1019.4022604227066,1514.318671822548
demand_velocity,455.1976914405823,1050.0112600326538,1505.208951473236
trends_toys_general,849.8757979869843,653.5279148221016,1503.4037128090858
trends_board_games_puzzles,934.2075488567352,546.0367366075516,1480.2442854642868
trends_toy_brands,792.3622965812683,680.3146679401398,1472.676964521408
yoy_diff,389.46235752105713,1074.9305411577225,1464.3928986787796
month_cos,694.436131477356,723.7268213033676,1418.1629527807236
price_vs_brand_median,699.4880208969116,703.5128839015961,1403.0009047985077
uah_eur_eom,755.5941700935364,631.5869339704514,1387.1811040639877
uah_usd_yoy_pct,901.7833514213562,467.9204620718956,1369.7038134932518
lag_2,507.9887776374817,819.9800484776497,1327.9688261151314
price_lag1,489.19444131851196,739.0211822390556,1228.2156235575676
uah_usd_mom_pct,664.0424218177795,521.6965876221657,1185.7390094399452
conflict_intensity,901.2261989116669,283.6523913741112,1184.878590285778
cannibalisation_pressure,575.1575210094452,544.904736995697,1120.0622580051422
release_prior_month,785.9253072738647,320.02914291620255,1105.9544501900673
lag_3,182.14538979530334,867.3945234417915,1049.5399132370949
months_since_demand,856.9187228679657,167.88981240987778,1024.8085352778435
days_to_womens_day,533.7795703411102,484.04472517967224,1017.8242955207825
price_change_3m_pct,435.70848870277405,545.888120174408,981.596608877182
price_vs_channel_median,361.90861344337463,597.3163786530495,959.2249920964241
nbu_policy_rate_diff_3m,537.589736700058,397.2137833237648,934.8035200238228
holiday_count,549.2253992557526,291.07122963666916,840.2966288924217
Бренд,497.46988129615784,232.91541242599487,730.3852937221527
months_since_last_promo,325.42949962615967,403.17071253061295,728.6002121567726
Канал,420.5443534851074,296.4428887963295,716.9872422814369
release_next_month,377.8748588562012,326.92267340421677,704.7975322604179
days_to_ny,406.1387093067169,261.06265956163406,667.201368868351
month_sin,430.044207572937,231.13792556524277,661.1821331381798
days_to_childrens_day,395.44518995285034,248.26098608970642,643.7061760425568
promo_discount_pct,218.71434783935547,397.1791033744812,615.8934512138367
nbu_policy_rate_eom,301.18780040740967,269.1075250506401,570.2953254580498
uah_usd_eom,321.0914783477783,246.14546710252762,567.2369454503059
partner_volume_tier,319.4458508491516,216.69055610895157,536.1364069581032
lag_range_3,229.85331010818481,306.1979316473007,536.0512417554855
Сегмент_ABC,244.07452774047852,284.02284920215607,528.0973769426346
wb_gdp_growth,282.45187854766846,240.27477824687958,522.726656794548
family_releases_influence,207.58981013298035,300.93859845399857,508.5284085869789
stockout_orc_prev,457.68408155441284,39.19598710536957,496.8800686597824
wb_pop_0_14,454.2329330444336,18.38226729631424,472.61520034074783
year,132.60522079467773,268.2376534938812,400.84287428855896
post_promo_depletion_flag,125.91666984558105,259.35872089862823,385.2753907442093
price_change_flag,277.3632822036743,57.549461007118225,334.91274321079254
is_newyear,153.3135061264038,132.02358889579773,285.33709502220154
days_to_st_nicholas,155.18804836273193,128.48212313652039,283.6701714992523
promo_duration_months,127.68191051483154,126.08289706707001,253.76480758190155
quarter,64.3825798034668,150.09768414497375,214.48026394844055
is_dec,90.96279907226562,119.3384702205658,210.30126929283142
family_releases_count,52.35419058799744,97.82281804084778,150.17700862884521
is_new_sku,130.29070281982422,5.033060073852539,135.32376289367676
major_holiday_in_month,56.22846078872681,78.17427444458008,134.40273523330688
trend_up_3m,39.87410020828247,70.29234725236893,110.1664474606514
promo_depth_pct_current,27.8617000579834,74.53402948379517,102.39572954177856
wb_fertility,44.36556959152222,54.171527087688446,98.53709667921066
preholiday_nov,58.02797079086304,38.75335997343063,96.78133076429367
trend_down_3m,20.578550338745117,66.76154321432114,87.34009355306625
is_promo,8.300819873809814,54.226149916648865,62.52696979045868
is_summer,25.94849967956543,26.71918112039566,52.66768079996109
wb_cpi_inflation,21.662539958953857,9.287345945835114,30.94988590478897
is_march,22.189239978790283,8.161747992038727,30.35098797082901
easter_month_flag,23.327019691467285,5.667703986167908,28.994723677635193
is_wartime,18.92195987701416,3.366289973258972,22.288249850273132
is_q4,10.600099563598633,6.326590061187744,16.926689624786377
is_sept,6.900790214538574,3.332909941673279,10.233700156211853
war_active,6.621860027313232,1.372979998588562,7.994840025901794
preholiday_dec,0.0,0.0,0.0
