feature,gain_clf,gain_reg,gain_total
stock_tt_lag_1,147866.17852187157,8405.487455308437,156271.66597718
sales_qty_rmean_3_lag1,111002.93194556236,21268.592940688133,132271.5248862505
rmean_3,77027.07285261154,7935.784976184368,84962.85782879591
wm_avg_qty_per_day_lag1_3mavg,35939.83136034012,5112.1733122467995,41052.00467258692
Группа_товара,14677.939063072205,14117.783676862717,28795.72273993492
inv_to_sales_tt,23535.892766475677,4527.912283539772,28063.80505001545
stockout_tt,21630.059612751007,712.4527976512909,22342.512410402298
was_censored,21037.591891527176,0.0,21037.591891527176
wm_n_shipments_lag1,20020.82122349739,642.5455107688904,20663.36673426628
wm_weekly_cv_lag1_3mavg,12381.071118593216,2420.26086884737,14801.331987440586
stock_tt_lag_2,10960.542743444443,3036.4961411952972,13997.03888463974
partner_total,7935.334751844406,4728.080165505409,12663.414917349815
rmean_12,8330.182854890823,3750.147348165512,12080.330203056335
lag_1,9349.174338579178,2358.4428337216377,11707.617172300816
demand_density,6139.141671895981,3375.044120669365,9514.185792565346
inv_to_sales_orc,6014.077486038208,2643.5147736668587,8657.592259705067
sales_qty_rmean_12_lag1,3307.5614256858826,5052.161063492298,8359.72248917818
wm_avg_qty_per_day_lag1,5223.6152403354645,3007.3728973269463,8230.98813766241
lag_max_3,6744.199937105179,1009.1051014661789,7753.305038571358
wm_first_week_share_lag1_3mavg,4379.987446784973,2825.7883630394936,7205.775809824467
lag_1_Количество_ship,3017.5345952510834,4128.258826494217,7145.7934217453
month,3149.9436671733856,3511.4006677269936,6661.344334900379
wm_max_day_share_lag1_3mavg,4048.349316596985,2575.8015889525414,6624.150905549526
cohort_demand_lag1,2693.9370250701904,3828.17833173275,6522.11535680294
sales_qty_lag_1,1783.8163614273071,4706.565051913261,6490.3814133405685
tt_to_orc_ratio_lag1,2795.451491832733,3449.7423211336136,6245.193812966347
sales_share_of_brand_lag1,2596.4373321533203,3370.077697992325,5966.515030145645
sales_lead_signal_lag1,2132.1185071468353,3717.7375715374947,5849.85607868433
intensity_mom_delta,4820.8437440395355,996.558896958828,5817.4026409983635
stock_orc_depletion_lag1,2187.00106549263,3480.852265894413,5667.853331387043
wm_n_shipping_days_lag1,5479.609118938446,128.21691954135895,5607.826038479805
РРЦ,4376.246433973312,1213.704435288906,5589.9508692622185
sku_age_months,2474.256505012512,3031.814800977707,5506.071305990219
stock_tt_lag_3,1952.3238072395325,3223.4349093437195,5175.758716583252
sell_through_ratio_lag1,3005.026864051819,2012.4118773937225,5017.438741445541
Тип_соглашения,4792.060690641403,207.21259903907776,4999.273289680481
wm_bc_weekly_cv_lag1,2274.573778152466,2721.440171599388,4996.013949751854
stock_orc_lag_3,1770.2484502792358,3196.829131126404,4967.07758140564
wm_bc_last_week_share_lag1,1993.0200264453888,2876.3714042305946,4869.391430675983
wm_bc_first_week_share_lag1,1915.0455989837646,2888.939873635769,4803.9854726195335
sku_share_brand,2736.023122549057,1967.1643533110619,4703.187475860119
sales_yoy_ratio_lag1,1027.7605664730072,3675.403970658779,4703.164537131786
price_vs_rrc,1647.0797934532166,3014.3017950057983,4661.381588459015
recv_qty_rmean_6_lag1,1792.6480453014374,2852.6940573453903,4645.342102646828
sell_through_ratio_lag2,1404.6486611366272,3034.930586695671,4439.579247832298
sku_price_elasticity,1508.4174194335938,2896.93213224411,4405.349551677704
lag_min_3,3018.4488532543182,1370.7794152498245,4389.228268504143
rstd_6,1404.3005194664001,2972.208062529564,4376.508581995964
lag_1_Количество_orc,1740.131754398346,2536.28490370512,4276.416658103466
wm_first_week_share_lag1,2995.476981639862,1184.3747454285622,4179.851727068424
stock_tt_velocity_lag1,2327.4489316940308,1806.2326592803001,4133.681590974331
sku_promo_sensitivity,1536.906260251999,2550.076412856579,4086.9826731085777
months_until_next_promo,1212.6911299228668,2786.8809735178947,3999.5721034407616
sales_qty_rmean_6_lag1,403.0366711616516,3596.4723870158195,3999.509058177471
rmean_6,1807.9368929862976,2182.5849251151085,3990.521818101406
wm_mid_week_share_lag1_3mavg,877.0177974700928,3087.54747903347,3964.565276503563
sales_qty_growth_lag1,987.7849116325378,2971.7041472792625,3959.4890589118004
stock_orc_lag_2,1192.1237404346466,2635.0073986053467,3827.1311390399933
rcv_6,1075.8070085048676,2730.8944147229195,3806.701423227787
stockout_both,3582.727545261383,19.42238998413086,3602.149935245514
wm_last_week_share_lag1_3mavg,883.2318120002747,2528.559531569481,3411.7913435697556
demand_cv,909.0771794319153,2425.006099641323,3334.0832790732384
months_since_invasion,1249.5935764312744,2025.4593492746353,3275.0529257059097
lag_1_Выручка_sales,869.2596695423126,2349.681404352188,3218.9410738945007
rstd_3,608.3055403232574,2545.6152364611626,3153.92077678442
price_lag3,982.1040093898773,2068.3220388889313,3050.4260482788086
demand_accel,725.6700477600098,2240.349865436554,2966.0199131965637
recv_to_ship_ratio_lag1,877.9513704776764,2079.953964471817,2957.9053349494934
recv_qty_rmean_3_lag1,929.5278899669647,1960.7948814034462,2890.322771370411
brand_total,1210.290122270584,1655.3595843315125,2865.6497066020966
months_since_demand,2533.7152955532074,245.70786488056183,2779.423160433769
cohort_stockout_share_lag1,880.8150291442871,1869.8052335381508,2750.620262682438
uah_eur_mom_pct,1287.5580923557281,1408.7553485035896,2696.313440859318
brand_active,1272.2943210601807,1423.607414841652,2695.9017359018326
cohort_size,1116.2139883041382,1505.00324177742,2621.2172300815582
days_to_easter,1179.153513431549,1271.035310268402,2450.188823699951
recv_qty_growth_lag1,837.1108179092407,1551.2231141924858,2388.3339321017265
