feature,gain_clf,gain_reg,gain_total
rmean_3,86098.02403450012,24118.94077181816,110216.96480631828
stock_tt_lag_1,83222.20531702042,8076.519761323929,91298.72507834435
sales_qty_rmean_3_lag1,59316.012367248535,2030.2435923814774,61346.25595963001
Группа_товара,15344.651165485382,13832.713176965714,29177.364342451096
rmean_12,19690.967993736267,8453.283451080322,28144.25144481659
wm_avg_qty_per_day_lag1_3mavg,20935.67383623123,6182.592922449112,27118.266758680344
wm_first_week_share_lag1,22187.775836467743,1968.535462141037,24156.31129860878
inv_to_sales_tt,17183.046229839325,5789.281734704971,22972.327964544296
was_censored,19561.988317012787,0.0,19561.988317012787
stock_tt_lag_2,13623.524706363678,4129.508077263832,17753.03278362751
stockout_tt,14544.582818984985,258.0127000808716,14802.595519065857
partner_total,7358.982644557953,5622.739737391472,12981.722381949425
wm_mid_week_share_lag1,10578.33142709732,2399.8136508464813,12978.145077943802
demand_density,7559.258476257324,5139.107796669006,12698.36627292633
wm_avg_qty_per_day_lag1,7627.790481090546,4202.849546432495,11830.64002752304
wm_max_day_share_lag1_3mavg,7217.165346622467,4001.9599170684814,11219.125263690948
inv_to_sales_orc,5514.582985401154,4468.534295916557,9983.11728131771
stock_orc_depletion_lag1,3974.298599243164,4674.80328142643,8649.101880669594
cohort_demand_lag1,3115.7447562217712,5486.520502448082,8602.265258669853
sales_qty_rmean_12_lag1,5007.1743059158325,3393.3601471185684,8400.534453034401
sales_lead_signal_lag1,2805.8087096214294,5476.20686173439,8282.01557135582
tt_to_orc_ratio_lag1,3854.4578466415405,4383.190411090851,8237.648257732391
wm_first_week_share_lag1_3mavg,4561.320540904999,3603.664900660515,8164.985441565514
wm_bc_last_week_share_lag1,3518.519495487213,3946.72374522686,7465.243240714073
lag_min_3,5327.219346046448,2124.0636928081512,7451.283038854599
stock_orc_lag_3,2798.6663308143616,4616.064443707466,7414.730774521828
lag_1_Количество_ship,3172.322343826294,4107.974467515945,7280.296811342239
wm_bc_weekly_cv_lag1,3295.538408279419,3873.4664738178253,7169.004882097244
rstd_6,2616.834159374237,4386.681871294975,7003.516030669212
sales_share_of_brand_lag1,3015.0531849861145,3932.5756610631943,6947.628846049309
recv_qty_rmean_6_lag1,2795.279232978821,4028.218287587166,6823.497520565987
sell_through_ratio_lag2,1977.2802324295044,4786.963203072548,6764.243435502052
sku_price_elasticity,2360.561176300049,4331.3552795648575,6691.916455864906
price_vs_rrc,2444.7739067077637,4023.162722826004,6467.936629533768
rcv_6,1822.5428681373596,4643.190299510956,6465.733167648315
lag_1_Количество_orc,2344.1233530044556,4058.1861395835876,6402.309492588043
stock_tt_lag_3,2756.3084897994995,3599.8305814266205,6356.13907122612
sales_yoy_ratio_lag1,1615.3496289253235,4615.521918296814,6230.871547222137
lag_1,2118.0340309143066,3974.5118321180344,6092.545863032341
wm_bc_first_week_share_lag1,2258.3682951927185,3830.43028485775,6088.798580050468
stock_orc_lag_2,2190.824194431305,3848.49494600296,6039.319140434265
rmean_6,1645.2109780311584,4302.875226616859,5948.086204648018
sku_promo_sensitivity,2099.234317302704,3846.183164715767,5945.417482018471
