feature,gain_clf,gain_reg,gain_total
rmean_3,91848.09281158447,22631.93891119957,114480.03172278404
stock_tt_lag_1,83221.46531820297,6197.645190834999,89419.11050903797
sales_qty_rmean_3_lag1,55826.34977912903,362.4896695613861,56188.839448690414
wm_avg_qty_per_day_lag1_3mavg,24411.42379951477,3349.479358792305,27760.903158307076
rmean_12,16978.871158123016,7452.608100533485,24431.4792586565
Группа_товара,16032.359595775604,8000.487539172173,24032.847134947777
inv_to_sales_tt,19854.238643169403,2717.3765308856964,22571.6151740551
wm_first_week_share_lag1,21119.27784061432,890.4440093040466,22009.721849918365
was_censored,18502.902352809906,0.0,18502.902352809906
stockout_tt,16799.02688932419,131.4384195804596,16930.465308904648
stock_tt_lag_2,10031.462059020996,2301.629956483841,12333.092015504837
wm_mid_week_share_lag1,10632.524178028107,1087.7565612792969,11720.280739307404
demand_density,7656.7831926345825,2616.341358780861,10273.124551415443
partner_total,6715.4776248931885,3380.93489921093,10096.412524104118
inv_to_sales_orc,7405.026706695557,2255.9598191976547,9660.986525893211
sales_qty_rmean_12_lag1,5888.027168750763,3179.8370426893234,9067.864211440086
wm_avg_qty_per_day_lag1,5172.081566333771,2167.4277180433273,7339.509284377098
wm_weekly_cv_lag1_3mavg,4303.489631652832,1657.294550895691,5960.784182548523
wm_bc_weekly_cv_lag1,3737.223689556122,2157.69490981102,5894.918599367142
stock_orc_depletion_lag1,3520.7912578582764,2334.265849471092,5855.057107329369
sales_share_of_brand_lag1,3430.979658603668,2301.148016691208,5732.127675294876
cohort_demand_lag1,3070.3733105659485,2593.222819328308,5663.596129894257
lag_1_Количество_ship,2294.150974750519,3255.4623115062714,5549.61328625679
wm_first_week_share_lag1_3mavg,3700.500729084015,1688.5098495483398,5389.010578632355
wm_bc_last_week_share_lag1,3076.5991711616516,2258.378393769264,5334.977564930916
sales_lead_signal_lag1,2719.3132162094116,2597.365141272545,5316.6783574819565
lag_1,2522.6074409484863,2692.740919470787,5215.348360419273
recv_qty_rmean_6_lag1,3218.612226486206,1996.0246493816376,5214.636875867844
tt_to_orc_ratio_lag1,2995.5157618522644,2134.120979785919,5129.636741638184
stock_orc_lag_3,2629.0087933540344,2237.6681109666824,4866.676904320717
rmean_6,1068.5658297538757,3789.5708503723145,4858.13668012619
stock_tt_lag_3,2930.0861196517944,1878.5109717845917,4808.597091436386
price_vs_rrc,2504.40877532959,2297.172183275223,4801.580958604813
wm_bc_first_week_share_lag1,2469.5418195724487,2144.222371339798,4613.764190912247
sku_price_elasticity,2449.937351703644,2012.495761871338,4462.433113574982
month,2545.8809084892273,1815.6737201213837,4361.554628610611
lag_1_Количество_orc,2406.4149107933044,1851.9928294420242,4258.407740235329
rcv_6,1924.9942574501038,2248.012012720108,4173.006270170212
rstd_6,2038.2617783546448,2105.495558142662,4143.757336497307
sku_share_brand,2623.4412846565247,1500.2481198310852,4123.68940448761
stock_orc_lag_2,2283.396960735321,1787.2448292970657,4070.641790032387
sell_through_ratio_lag2,1824.0933365821838,2194.098479747772,4018.191816329956
wm_max_day_share_lag1_3mavg,2253.9078550338745,1747.750937819481,4001.6587928533554
sell_through_ratio_lag1,2767.10787153244,1175.3351304531097,3942.44300198555
sku_promo_sensitivity,2066.5257177352905,1714.1758296489716,3780.701547384262
wm_weekend_share_lag1_3mavg,3495.774694442749,274.2829792499542,3770.0576736927032
РРЦ,2853.086265563965,845.6580815315247,3698.7443470954895
sku_age_months,2056.854389190674,1500.0380685329437,3556.8924577236176
wm_n_shipments_lag1_3mavg,2757.91659784317,790.0882999897003,3548.0048978328705
wm_mid_week_share_lag1_3mavg,1470.4842557907104,1994.2354007959366,3464.719656586647
sales_yoy_ratio_lag1,1369.2274713516235,2035.477251648903,3404.7047230005264
recv_qty_rmean_3_lag1,1869.626564025879,1438.529945731163,3308.156509757042
demand_cv,1742.8066687583923,1543.671620130539,3286.4782888889313
lag_1_Выручка_sales,1494.2268838882446,1722.4108080863953,3216.63769197464
sales_qty_growth_lag1,1231.746343612671,1953.2779607772827,3185.0243043899536
Тип_соглашения,2941.2763833999634,224.03503942489624,3165.3114228248596
