feature,gain_clf,gain_reg,gain_total
rmean_3,14409.027898073196,1255.0703489864245,15664.098247059621
rmean_12,5625.70770072937,3593.710503309965,9219.418204039335
lag_max_3,7204.043707609177,328.18573846668005,7532.229446075857
stockout_tt,4906.193902850151,295.5310946702957,5201.724997520447
sku_share_brand,2730.7733323574066,1501.5634965812787,4232.336828938685
lag_1,817.8613703250885,2971.3377100806683,3789.199080405757
lag_1_Количество_orc,2875.365645647049,709.8762555383146,3585.2419011853635
Группа_товара,1085.553619146347,2461.080965846777,3546.634584993124
inv_to_sales_tt,2205.235971093178,1245.043094101129,3450.279065194307
partner_total,2471.1509294509888,846.2304451093078,3317.3813745602965
demand_density,2129.2457971572876,514.4883567914367,2643.7341539487243
lag_1_Количество_ship,1757.3180816173553,709.728570856154,2467.0466524735093
was_censored,2128.735295534134,0.0,2128.735295534134
months_since_invasion,1670.0388733148575,232.81862707063556,1902.857500385493
rmean_6,797.9690382480621,688.2667627790943,1486.2358010271564
sku_age_months,903.5162575244904,407.3831045627594,1310.8993620872498
sales_ship_ratio,922.5688253641129,387.4931368455291,1310.061962209642
cohort_demand_lag1,812.185409784317,480.66149506904185,1292.8469048533589
rstd_6,553.0219509601593,646.2989592850208,1199.3209102451801
inv_to_sales_orc,607.6889494657516,525.253806322813,1132.9427557885647
rcv_6,786.4777834415436,312.5606117992429,1099.0383952407865
sku_price_elasticity,677.2643402814865,354.0136028509587,1031.2779431324452
month,301.7782692909241,673.5127743184566,975.2910436093807
brand_total,641.3623081445694,326.6292923986912,967.9916005432606
brand_active,595.7421007156372,272.12984897196293,867.8719496876001
sku_promo_sensitivity,573.5327988862991,284.80637592449784,858.339174810797
months_until_next_promo,532.0234394073486,313.15116248838603,845.1746018957347
uah_eur_mom_pct,531.0563223361969,290.3334865272045,821.3898088634014
rstd_3,394.42762994766235,407.00968381017447,801.4373137578368
conflict_intensity,542.4545606374741,209.57667741924524,752.0312380567193
price_vs_rrc,486.84278082847595,262.7627858147025,749.6055666431785
demand_cv,499.5176485776901,223.20597609877586,722.723624676466
РРЦ,542.0991606712341,177.67437459900975,719.7735352702439
intensity_mom_delta,537.1311638355255,145.99869367480278,683.1298575103283
lag_1_Выручка_sales,397.4098867177963,285.5937945023179,683.0036812201142
trends_board_games_puzzles,324.0409686565399,254.93484222516418,578.9758108817041
lag_12,135.83943915367126,415.02034018933773,550.859779343009
months_since_demand,474.5527982711792,68.85125094652176,543.404049217701
uah_usd_yoy_pct,295.2112786769867,203.468784943223,498.6800636202097
cohort_stockout_share_lag1,321.10757970809937,172.02796472981572,493.1355444379151
demand_accel,278.5307800769806,203.5803407933563,482.1111208703369
uah_eur_eom,245.23238933086395,234.30803904682398,479.54042837768793
cohort_size,314.9296101331711,163.48447042703629,478.41408056020737
nbu_policy_rate_diff_3m,225.43987011909485,224.50497180595994,449.9448419250548
trends_toy_brands,291.3684706687927,150.2452309280634,441.6137015968561
price_lag3,276.51645064353943,164.02470204234123,440.54115268588066
yoy_ratio,228.41868019104004,192.8124743923545,421.2311545833945
yoy_diff,109.80823910236359,309.03291640616953,418.8411555085331
trends_toys_general,208.30680072307587,203.5833121240139,411.89011284708977
lag_6,232.0966798067093,162.09363968670368,394.19031949341297
lag_2,236.7150685787201,136.99972669780254,373.71479527652264
Тип_соглашения,273.85227942466736,93.5919857621193,367.44426518678665
month_cos,109.77076089382172,240.39855550974607,350.1693164035678
days_to_easter,206.00504875183105,131.5195112414658,337.52455999329686
days_to_womens_day,178.51168990135193,147.84674768149853,326.35843758285046
uah_usd_mom_pct,143.72149002552032,178.30427168309689,322.0257617086172
uah_usd_eom,127.64052164554596,168.3697431460023,296.01026479154825
price_vs_brand_median,162.54357933998108,120.21815002709627,282.76172936707735
stockout_both,281.293580532074,0.0,281.293580532074
cannibalisation_pressure,184.9545407295227,96.02609778020997,280.98063850973267
demand_velocity,121.44510042667389,155.9918922688812,277.4369926955551
release_next_month,118.59512984752655,152.4723567813635,271.06748662889004
price_lag1,143.53416085243225,127.52259143721312,271.0567522896454
lag_3,151.75921952724457,116.8910576403141,268.65027716755867
year,81.01023960113525,164.28235252946615,245.2925921306014
days_to_childrens_day,137.6098908185959,84.5683317258954,222.1782225444913
nbu_policy_rate_eom,118.26914072036743,100.8456807360053,219.11482145637274
release_prior_month,67.77886080741882,149.80340805649757,217.5822688639164
days_to_st_nicholas,96.62882900238037,120.79287175834179,217.42170076072216
lag_min_3,171.657781124115,45.46683254092932,217.1246136650443
stockout_orc_prev,209.6586194038391,4.80098295211792,214.45960235595703
partner_volume_tier,98.66043853759766,109.05737899243832,207.71781753003597
days_to_ny,102.2620701789856,86.94011854380369,189.2021887227893
wb_pop_0_14,86.35357999801636,99.92631429433823,186.27989429235458
stockout_orc,166.4265787601471,2.1313400268554688,168.55791878700256
volume_tier,147.2812807559967,9.129869818687439,156.41115057468414
wb_gdp_growth,97.25110065937042,57.48974493891001,154.74084559828043
holiday_count,70.5271999835968,76.60187974199653,147.12907972559333
Сегмент_ABC,17.288450002670288,114.51251548528671,131.800965487957
family_releases_influence,92.48855996131897,34.66215980052948,127.15071976184845
lag_range_3,44.84929013252258,78.16187946777791,123.01116960030049
Бренд,71.43683993816376,48.86731719970703,120.30415713787079
months_since_last_promo,97.28437006473541,16.173017978668213,113.45738804340363
is_wartime,2.9519100189208984,87.0176482796669,89.9695582985878
month_sin,61.56400012969971,27.356136083602905,88.92013621330261
major_holiday_in_month,46.45442056655884,37.27142018079758,83.72584074735641
price_vs_channel_median,22.811970114707947,44.18613304023165,66.9981031549396
wb_fertility,21.271199941635132,45.29118624329567,66.5623861849308
quarter,20.83773922920227,30.580450236797333,51.4181894659996
family_releases_count,29.642729997634888,9.598073899745941,39.24080389738083
price_change_3m_pct,15.40494990348816,17.095002690330148,32.49995259381831
post_promo_depletion_flag,25.95002007484436,6.477849841117859,32.42786991596222
is_newyear,2.277869939804077,29.988681256771088,32.266551196575165
war_active,0.0,24.76332175731659,24.76332175731659
promo_duration_months,16.970150470733643,5.805500030517578,22.77565050125122
is_summer,3.6356201171875,17.472692787647247,21.108312904834747
price_change_flag,6.474709987640381,13.697930097579956,20.172640085220337
trend_up_3m,7.377180099487305,11.111620608717203,18.488800708204508
trend_down_3m,13.862249851226807,0.9647889733314514,14.827038824558258
wb_cpi_inflation,3.810309886932373,9.261628955602646,13.071938842535019
is_dec,0.0,8.41207891702652,8.41207891702652
is_new_sku,8.202679872512817,0.0,8.202679872512817
promo_discount_pct,3.2937400341033936,2.9321300983428955,6.225870132446289
preholiday_dec,0.0,4.896669983863831,4.896669983863831
