feature,gain_clf,gain_reg,gain_total
rmean_3,81662.42718458176,16012.334285616875,97674.76147019863
stock_tt_lag_1,79811.78254461288,9269.304905653,89081.08745026588
sales_qty_rmean_3_lag1,64101.18438959122,9818.698599100113,73919.88298869133
Группа_товара,15514.697359085083,15362.261402130127,30876.95876121521
wm_avg_qty_per_day_lag1_3mavg,21432.909866571426,6778.922814130783,28211.83268070221
rmean_12,14518.714923858643,9783.60985827446,24302.324782133102
inv_to_sales_tt,16116.050508022308,6671.592945575714,22787.643453598022
was_censored,19155.21116399765,0.0,19155.21116399765
stock_tt_lag_2,13898.13440656662,4377.888665676117,18276.023072242737
wm_first_week_share_lag1,14328.42314529419,2159.4154522418976,16487.838597536087
stockout_tt,15063.103334903717,167.8908792734146,15230.994214177132
partner_total,7838.506464481354,6365.918791413307,14204.425255894661
demand_density,7401.009394168854,5257.552112460136,12658.56150662899
inv_to_sales_orc,6220.237693309784,5275.4955701828,11495.733263492584
lag_1,7207.4840841293335,3489.9833636283875,10697.467447757721
wm_first_week_share_lag1_3mavg,6372.030507564545,3960.139728665352,10332.170236229897
sales_lead_signal_lag1,3241.576638698578,6243.1654061079025,9484.74204480648
wm_avg_qty_per_day_lag1,4844.510135650635,4636.475137710571,9480.985273361206
sales_qty_rmean_12_lag1,5613.016693115234,3747.2068033218384,9360.223496437073
stock_orc_depletion_lag1,3695.374099254608,5567.349928021431,9262.72402727604
cohort_demand_lag1,2866.471634864807,6196.182074666023,9062.65370953083
wm_n_shipments_lag1,7792.303565979004,988.1457885503769,8780.44935452938
tt_to_orc_ratio_lag1,3371.852280139923,5180.0546798706055,8551.906960010529
sales_share_of_brand_lag1,3735.7773790359497,4501.340255379677,8237.117634415627
stock_orc_lag_3,3059.312119960785,5116.735237836838,8176.047357797623
wm_n_shipping_days_lag1_3mavg,7398.689294338226,377.5307208299637,7776.22001516819
wm_max_day_share_lag1_3mavg,3175.659029006958,4546.363241195679,7722.022270202637
wm_bc_last_week_share_lag1,3069.0711176395416,4651.4606910943985,7720.53180873394
sell_through_ratio_lag2,2295.310487270355,5315.8089118003845,7611.11939907074
wm_weekly_cv_lag1_3mavg,3154.9107670783997,4346.193134665489,7501.103901743889
wm_bc_weekly_cv_lag1,3310.2337560653687,4138.118180632591,7448.35193669796
rstd_6,2170.4875140190125,5055.986572504044,7226.474086523056
recv_qty_rmean_6_lag1,2746.2946333885193,4429.64523088932,7175.93986427784
price_vs_rrc,2407.4411523342133,4587.6609889268875,6995.102141261101
sku_share_brand,3662.6442964076996,3323.0387070178986,6985.683003425598
rcv_6,2007.015197277069,4966.58379817009,6973.598995447159
lag_1_Количество_ship,2615.09464263916,4336.806993484497,6951.901636123657
sku_price_elasticity,2120.7582144737244,4747.405218720436,6868.1634331941605
sell_through_ratio_lag1,3548.7147574424744,3179.7333323955536,6728.448089838028
wm_bc_first_week_share_lag1,2247.9501914978027,4426.911589860916,6674.861781358719
stock_orc_lag_2,2283.9029026031494,4380.804438591003,6664.707341194153
rstd_3,1637.406500339508,4850.3057295084,6487.712229847908
sales_yoy_ratio_lag1,1133.3815603256226,5276.108000397682,6409.489560723305
sku_promo_sensitivity,1986.1860609054565,4403.125116348267,6389.311177253723
lag_1_Количество_orc,2096.281174182892,4209.401171445847,6305.682345628738
