feature,gain_clf,gain_reg,gain_total
lag_1,88083.03085231781,5388345.969228506,5476429.000080824
rmean_6,2171438.764324188,142826.7518570423,2314265.5161812305
rmean_3,494682.8797826767,1718212.8716039658,2212895.7513866425
rmean_12,715212.3049907684,1006755.8190560341,1721968.1240468025
month,40525.34389209747,790653.8307499886,831179.174642086
lag_max_3,1667.1458883285522,507462.0252172947,509129.17110562325
lag_1_Количество_ship,58405.4661693573,420842.74164652824,479248.20781588554
Группа_товара,90351.79235363007,285220.78775811195,375572.580111742
partner_total,74342.66058254242,225788.4702887535,300131.1308712959
stockout_tt,272046.4939441681,8045.20659828186,280091.70054244995
inv_to_sales_tt,140526.40173721313,124909.03765964508,265435.4393968582
brand_active,25535.72145652771,186830.973290205,212366.6947467327
sku_age_months,35953.508717536926,165498.52779626846,201452.0365138054
month_cos,8463.81199169159,124652.03871631622,133115.8507080078
brand_total,26906.610368728638,91945.01371407509,118851.62408280373
lag_1_Количество_orc,40517.45887565613,75274.86953735352,115792.32841300964
volume_tier,108553.68262386322,5332.072523355484,113885.7551472187
РРЦ,48207.90338897705,61663.02944302559,109870.93283200264
sku_share_brand,13188.204696655273,90069.41097974777,103257.61567640305
demand_density,41057.72228527069,53601.99326515198,94659.71555042267
year,14562.315393447876,69745.14803290367,84307.46342635155
lag_12,2688.659779548645,67747.39039826393,70436.05017781258
yoy_diff,1234.7454948425293,68408.04166150093,69642.78715634346
rstd_6,3802.4589796066284,60416.89159822464,64219.35057783127
Канал,13354.556463241577,50439.70917010307,63794.26563334465
lag_min_3,33625.55515956879,27486.073917627335,61111.62907719612
Тип_соглашения,22855.637890815735,34785.10069465637,57640.73858547211
sales_ship_ratio,7276.868855476379,48884.29444360733,56161.16329908371
inv_to_sales_orc,2700.2923526763916,52651.06608104706,55351.35843372345
month_sin,9373.669808387756,45901.58234786987,55275.25215625763
months_since_demand,22551.1586933136,23754.818866729736,46305.977560043335
lag_1_Выручка_sales,7592.360500335693,35867.55963635445,43459.92013669014
rcv_6,3774.046630859375,38788.06852412224,42562.11515498161
quarter,804.7170066833496,35777.48496508598,36582.20197176933
partner_volume_tier,9040.884746551514,26135.528686523438,35176.41343307495
demand_accel,2616.968041419983,29921.80214524269,32538.770186662674
demand_velocity,2562.2655782699585,29935.434357643127,32497.699935913086
demand_cv,2075.850630760193,30212.613031864166,32288.46366262436
Бренд,353.8528022766113,28916.25687146187,29270.10967373848
rstd_3,2089.7351503372192,25731.205875873566,27820.941026210785
promo_discount_pct,1944.187936782837,25764.960131645203,27709.14806842804
lag_6,1313.7758712768555,24357.00932097435,25670.785192251205
lag_2,1801.6900205612183,23542.558256149292,25344.24827671051
Сегмент_ABC,2258.2517948150635,20922.158299684525,23180.410094499588
yoy_ratio,2242.4007177352905,20641.546194791794,22883.946912527084
is_newyear,758.9298963546753,20642.32484126091,21401.254737615585
stockout_both,17837.32590007782,711.478342294693,18548.804242372513
lag_3,780.7565021514893,16929.748140335083,17710.504642486572
stockout_orc,10731.274159431458,4096.232867479324,14827.507026910782
is_wartime,2517.961935043335,11309.312503099442,13827.274438142776
price_change_flag,5230.34770488739,7745.171127796173,12975.518832683563
is_new_sku,407.1963014602661,9501.026555776596,9908.222857236862
lag_range_3,574.7135963439941,8354.83646774292,8929.550064086914
stockout_orc_prev,3587.528127670288,2508.3669772148132,6095.895104885101
is_q4,46.231300354003906,5936.526814460754,5982.758114814758
is_promo,247.74810409545898,5360.774924039841,5608.5230281353
is_summer,685.2669057846069,4007.3676841259003,4692.634589910507
is_march,652.4816999435425,1868.6562521457672,2521.1379520893097
trend_down_3m,91.64559841156006,1345.0610790252686,1436.7066774368286
trend_up_3m,76.68889904022217,1199.4359724521637,1276.1248714923859
is_sept,61.10790157318115,711.8008279800415,772.9087295532227
